년도,월,순위,타이틀,가수,프로듀서
2020,1,1,METEOR,창모 (CHANGMO),CHANGMO
2020,1,2,아무노래,지코 (ZICO),"ZICO, Poptime"
2020,1,3,"아마두 (feat.우원재, 김효은, 넉살, Huckleberry P)","염따 (YUMDDA), 딥플로우 (Deepflow), 팔로알토 (Paloalto), The Quiett (더 콰이엇), 사이먼 도미닉 (Simon Dominic)","noisemasterminsu, YUMDDA, Deepflow, 김효은, Huckleberry P"
2020,1,4,빌었어,창모 (CHANGMO),CHANGMO
2020,1,6,BAND,"창모 (CHANGMO), Hash Swan (해쉬스완), ASH ISLAND (애쉬 아일랜드), 김효은 (Keemhyoeun)",Cashbanger
2020,1,10,달려,"염따 (YUMDDA), 딥플로우 (Deepflow), 팔로알토 (Paloalto), The Quiett (더 콰이엇), 사이먼 도미닉 (Simon Dominic)","프리마 비스타, Pat Van Dyke, YUMDDA, The Quiett"
2020,1,11,중2병,"염따 (YUMDDA), 딥플로우 (Deepflow), 팔로알토 (Paloalto), The Quiett (더 콰이엇), 사이먼 도미닉 (Simon Dominic)",noisemasterminsu
2020,1,12,Amanda (Feat. Simon Dominic) (Prod. By UNTITLEDS),염따 (YUMDDA),"YUMDDA, UNTITLEDS"
2020,1,14,Nerdy Love (Feat. 백예린),pH-1 (피에이치원),"Mokyo, Jetti, pH-1, Yerin Baek"
2020,1,18,"천둥벌거숭이 (Feat. Jvcki Wai, 염따)",지코 (ZICO),"ZICO, PEEJAY, Jvcki Wai, YUMDDA"
2020,1,19,텅 (Feat.김하온 (HAON)),빈첸 (VINXEN),"VINXEN, VAN.C"
2020,1,20,"아퍼 (Feat. Kid Milli, Lil tachi, 김승민, NO:EL, C JAMM)",기리보이 (GIRIBOY),"GIRIBOY, CODE KUNST"
2020,1,21,REMEDY (Feat. 청하 (CHUNG HA)),창모 (CHANGMO),"CHANGMO, Paul Blanco"
2020,1,22,아름다워,창모 (CHANGMO),CHANGMO
2020,1,23,호랑이소굴 (Feat. Jvcki Wai),기리보이 (GIRIBOY),"Minit, GIRIBOY, Jvcki Wai"
2020,1,24,Selfmade Orange (Feat. SUPERBEE),창모 (CHANGMO),CHANGMO
2020,1,25,Paranoid,ASH ISLAND (애쉬 아일랜드),"ASH ISLAND, TOIL"
2020,1,26,사람,지코 (ZICO),"ZICO, Poptime"
2020,1,27,"담아 (Feat. 염따, pH-1) (Prod. BOYCOLD)","스윙스 (Swings), 키드밀리 (Kid Milli), 매드클라운 (Mad Clown)","BOYCOLD, YUMDDA"
2020,1,28,가라사대,BewhY (비와이),BewhY
2020,1,30,맵고짜고단거 (Feat. 페노메코),다이나믹 듀오 (Dynamicduo),"APRO, GAEKO"
2020,1,33,돈 Call Me (Prod.BRLLNT),염따 (YUMDDA),"YUMDDA, BRLLNT"
2020,1,34,비워 (Beer) (Prod. Way Ched),"창모 (CHANGMO), Hash Swan (해쉬스완), ASH ISLAND (애쉬 아일랜드), 김효은 (Keemhyoeun), 릴러말즈 (Leellamarz), The Quiett (더 콰이엇)",Way Ched
2020,1,35,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트),"pH-1 (피에이치원), 키드밀리 (Kid Milli), 루피 (Loopy)","CODE KUNST, Paloalto, pH-1, Kid Milli, Loopy"
2020,1,36,띵 (Prod. By 기리보이),"Jvcki Wai (재키와이), 양홍원 (YANGHONGWON), Osshun Gum (오션검), 한요한 (HANYOHAN)","Jvcki Wai, GIRIBOY"
2020,1,39,시차 (We Are) (Feat. 로꼬 & GRAY),우원재 (Woo Wonjae),GRAY
2020,1,41,마에스트로 (Maestro),창모 (CHANGMO),CHANGMO
2020,1,42,혼자,"다이나믹 듀오 (Dynamicduo), 첸 (CHEN)","GAEKO, Padi, philtre, Dhard"
2020,1,43,을 (Feat. BIG Naughty (서동현)),기리보이 (GIRIBOY),"GIRIBOY, basecamp, BIG Naughty"
2020,1,45,와츠롱 (Feat. YUNHWAY),기리보이 (GIRIBOY),"GIRIBOY, basecamp, YUNHWAY"
2020,1,46,flex (Prod. By 기리보이),"기리보이 (GIRIBOY), 키드밀리 (Kid Milli), NO:EL (노엘), 스윙스 (Swings)",GIRIBOY
2020,1,47,Y,프리스타일 (Free Style),지오
2020,1,48,교통정리 (Feat. 헤이즈),기리보이 (GIRIBOY),"GIRIBOY, Heize, basecamp"
2020,1,49,눈 (Prod. 기리보이),"Lil tachi (릴타치), 호치키스 (HOTCHKISS)",GIRIBOY
2020,1,51,Forever 84,"염따 (YUMDDA), 딥플로우 (Deepflow), 팔로알토 (Paloalto), The Quiett (더 콰이엇), 사이먼 도미닉 (Simon Dominic)","Unsinkable, YUMDDA, The Quiett"
2020,1,54,제설,기리보이 (GIRIBOY),"GIRIBOY, Cosmic Boy, GLEAM"
2020,1,56,아이야 (Feat. Beenzino),창모 (CHANGMO),CHANGMO
2020,1,57,IndiGO,"저스디스 (JUSTHIS), 키드밀리 (Kid Milli), NO:EL (노엘), 양홍원 (YANGHONGWON)",BRLLNT
2020,1,58,남겨짐에 대해 (Feat. 다운),지코 (ZICO),"ZICO, Ryo, Dvwn"
2020,1,59,"아퍼 (Band Ver.) (Feat. 영비, YUNHWAY, Lil tachi, 한요한, JUSTHIS, 스윙스)",기리보이 (GIRIBOY),"GIRIBOY, CODE KUNST, GLEAM"
2020,1,60,"야망 (Feat. ASH ISLAND, 김효은, Hash Swan, CHANGMO) (Prod. TOIL)",릴러말즈 (Leellamarz),"TOIL, Leellamarz"
2020,1,61,Empty Head,ASH ISLAND (애쉬 아일랜드),"ASH ISLAND, TOIL"
2020,1,62,"헤어지지 못하는 여자, 떠나가지 못하는 남자 (Feat. 정인)",리쌍 (LEESSANG),"Leon Russell, Bonnie Bramlett, Delaney Bramlett, 길, PEEJAY"
2020,1,64,붕붕 (Feat. 식케이) (Prod. GroovyRoom),김하온 (HAON),"GroovyRoom, Sik-K"
2020,1,65,술이 달다 (Feat. Crush),에픽하이 (EPIK HIGH),"Tablo, DJ 투컷, philtre"
2020,1,66,더 위로,창모 (CHANGMO),CHANGMO
2020,1,67,아낙네,MINO (송민호),"MINO, FUTURE BOUNCE, TEXU"
2020,1,68,Downtown Baby,블루 (BLOO),"ROCK IT PRODUCTIONS, BLOO"
2020,1,71,"And July (Feat. DEAN, DJ Friz)",헤이즈 (Heize),"Deanfluenza, Hyuk Shin, J Bird, Esta, Delly Boi, DK"
2020,1,72,어땠을까 (Feat. 박정현),싸이 (PSY),"PSY, 유건형"
2020,1,73,낙서 (Feat. 백예린) (Prod. by WOOGIE),펀치넬로 (punchnello),"WOOGIE, iHwak, sogumm"
2020,1,75,수취인 불명,프리스타일 (Free Style),지오
2020,1,76,그라타타,"블랙넛 (Black Nut), 한요한 (HANYOHAN), 스윙스 (Swings)",Seoul Metro Boomin
2020,1,79,세레나데,창모 (CHANGMO),CHANGMO
2020,1,81,"거지 (Feat. YUNHWAY, Jhnovr, JUSTHIS)",기리보이 (GIRIBOY),"sAewoo, GIRIBOY, Jhnovr"
2020,1,82,시간이 들겠지 (Feat. Colde),로꼬 (Loco),"APRO, Loco, Colde"
2020,1,83,이혼서류,기리보이 (GIRIBOY),"GIRIBOY, Minit"
2020,1,86,Trip (Feat. Hannah),릴러말즈 (Leellamarz),"TOIL, Leellamarz, Smob"
2020,1,87,나쁜맛,"Lil tachi (릴타치), 양홍원 (YANGHONGWON), YUNHWAY (윤훼이), 저스디스 (JUSTHIS)",sAewoo
2020,1,88,죽일 놈 (Guilty),다이나믹 듀오 (Dynamicduo),"GAEKO, Choiza, Primary"
2020,1,90,널 너무 모르고,헤이즈 (Heize),GroovyRoom
2020,1,91,문제 (Feat. 쿠기 (Coogie)),BIG Naughty (서동현),"GIRIBOY, Minit, BIG Naughty, Coogie"
2020,1,92,zoom,염따 (YUMDDA),YUMDDA
2020,1,93,자니 (Feat. Dynamic Duo),프라이머리 (Primary),"GAEKO, Primary"
2020,1,95,"방에 혼자 있을 때 (Feat. CHANGMO, ASH ISLAND)",릴러말즈 (Leellamarz),"TOIL, The Quiett"
2020,1,96,Boys And Girls (Feat. Babylon),지코 (ZICO),"ZICO, Poptime"
2020,1,97,바다 (Feat. 기리보이) (Prod. 기리보이),"Woodie Gochild (우디 고차일드), 최엘비 (CHOILB), BIG Naughty (서동현), 양홍원 (YANGHONGWON), Chillin Homie (칠린호미)","GIRIBOY, Woodie Gochild, BIG Naughty, 양홍원"
2020,1,98,"위업 (Feat. Okasian, UNEDUCATED KID)",창모 (CHANGMO),CHANGMO
2020,1,99,IMJMWDP (Prod. By 기리보이),"기리보이 (GIRIBOY), NO:EL (노엘), 블랙넛 (Black Nut), 양홍원 (YANGHONGWON), Osshun Gum (오션검), YUNHWAY (윤훼이), 저스디스 (JUSTHIS), Jvcki Wai (재키와이), 키드밀리 (Kid Milli), 한요한 (HANYOHAN), 스윙스 (Swings)",GIRIBOY
2020,1,100,우산 (Feat. 윤하),에픽하이 (EPIK HIGH),Tablo
2020,2,1,아무노래,지코 (ZICO),"ZICO, Poptime"
2020,2,2,METEOR,창모 (CHANGMO),CHANGMO
2020,2,4,"아마두 (feat.우원재, 김효은, 넉살, Huckleberry P)","염따 (YUMDDA), 딥플로우 (Deepflow), 팔로알토 (Paloalto), The Quiett (더 콰이엇), 사이먼 도미닉 (Simon Dominic)","noisemasterminsu, YUMDDA, Deepflow, 김효은, Huckleberry P"
2020,2,5,빌었어,창모 (CHANGMO),CHANGMO
2020,2,7,BAND,"창모 (CHANGMO), Hash Swan (해쉬스완), ASH ISLAND (애쉬 아일랜드), 김효은 (Keemhyoeun)",Cashbanger
2020,2,16,달려,"염따 (YUMDDA), 딥플로우 (Deepflow), 팔로알토 (Paloalto), The Quiett (더 콰이엇), 사이먼 도미닉 (Simon Dominic)","프리마 비스타, Pat Van Dyke, YUMDDA, The Quiett"
2020,2,17,Nerdy Love (Feat. 백예린),pH-1 (피에이치원),"Mokyo, Jetti, pH-1, Yerin Baek"
2020,2,23,Amanda (Feat. Simon Dominic) (Prod. By UNTITLEDS),염따 (YUMDDA),"YUMDDA, UNTITLEDS"
2020,2,27,중2병,"염따 (YUMDDA), 딥플로우 (Deepflow), 팔로알토 (Paloalto), The Quiett (더 콰이엇), 사이먼 도미닉 (Simon Dominic)",noisemasterminsu
2020,2,30,"천둥벌거숭이 (Feat. Jvcki Wai, 염따)",지코 (ZICO),"ZICO, PEEJAY, Jvcki Wai, YUMDDA"
2020,2,32,반복,한요한 (HANYOHAN),"Minit, HANYOHAN"
2020,2,33,혼자,"다이나믹 듀오 (Dynamicduo), 첸 (CHEN)","GAEKO, Padi, philtre, Dhard"
2020,2,34,아름다워,창모 (CHANGMO),CHANGMO
2020,2,35,"아퍼 (Feat. Kid Milli, Lil tachi, 김승민, NO:EL, C JAMM)",기리보이 (GIRIBOY),"GIRIBOY, CODE KUNST"
2020,2,36,Paranoid,ASH ISLAND (애쉬 아일랜드),"ASH ISLAND, TOIL"
2020,2,37,Selfmade Orange (Feat. SUPERBEE),창모 (CHANGMO),CHANGMO
2020,2,38,호랑이소굴 (Feat. Jvcki Wai),기리보이 (GIRIBOY),"Minit, GIRIBOY, Jvcki Wai"
2020,2,39,Y,프리스타일 (Free Style),지오
2020,2,42,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트),"pH-1 (피에이치원), 키드밀리 (Kid Milli), 루피 (Loopy)","CODE KUNST, Paloalto, pH-1, Kid Milli, Loopy"
2020,2,43,시차 (We Are) (Feat. 로꼬 & GRAY),우원재 (Woo Wonjae),GRAY
2020,2,44,가라사대,BewhY (비와이),BewhY
2020,2,45,"담아 (Feat. 염따, pH-1) (Prod. BOYCOLD)","스윙스 (Swings), 키드밀리 (Kid Milli), 매드클라운 (Mad Clown)","BOYCOLD, YUMDDA"
2020,2,47,사람,지코 (ZICO),"ZICO, Poptime"
2020,2,48,비워 (Beer) (Prod. Way Ched),"창모 (CHANGMO), Hash Swan (해쉬스완), ASH ISLAND (애쉬 아일랜드), 김효은 (Keemhyoeun), 릴러말즈 (Leellamarz), The Quiett (더 콰이엇)",Way Ched
2020,2,49,띵 (Prod. By 기리보이),"Jvcki Wai (재키와이), 양홍원 (YANGHONGWON), Osshun Gum (오션검), 한요한 (HANYOHAN)","Jvcki Wai, GIRIBOY"
2020,2,50,REMEDY (Feat. 청하 (CHUNG HA)),창모 (CHANGMO),"CHANGMO, Paul Blanco"
2020,2,53,돈 Call Me (Prod.BRLLNT),염따 (YUMDDA),"YUMDDA, BRLLNT"
2020,2,54,마에스트로 (Maestro),창모 (CHANGMO),CHANGMO
2020,2,56,flex (Prod. By 기리보이),"기리보이 (GIRIBOY), 키드밀리 (Kid Milli), NO:EL (노엘), 스윙스 (Swings)",GIRIBOY
2020,2,57,맵고짜고단거 (Feat. 페노메코),다이나믹 듀오 (Dynamicduo),"APRO, GAEKO"
2020,2,59,"헤어지지 못하는 여자, 떠나가지 못하는 남자 (Feat. 정인)",리쌍 (LEESSANG),"Leon Russell, Bonnie Bramlett, Delaney Bramlett, 길, PEEJAY"
2020,2,61,교통정리 (Feat. 헤이즈),기리보이 (GIRIBOY),"GIRIBOY, Heize, basecamp"
2020,2,63,눈 (Prod. 기리보이),"Lil tachi (릴타치), 호치키스 (HOTCHKISS)",GIRIBOY
2020,2,64,수취인 불명,프리스타일 (Free Style),지오
2020,2,65,을 (Feat. BIG Naughty (서동현)),기리보이 (GIRIBOY),"GIRIBOY, basecamp, BIG Naughty"
2020,2,66,붕붕 (Feat. 식케이) (Prod. GroovyRoom),김하온 (HAON),"GroovyRoom, Sik-K"
2020,2,67,텅 (Feat.김하온 (HAON)),빈첸 (VINXEN),"VINXEN, VAN.C"
2020,2,68,아이야 (Feat. Beenzino),창모 (CHANGMO),CHANGMO
2020,2,69,IndiGO,"저스디스 (JUSTHIS), 키드밀리 (Kid Milli), NO:EL (노엘), 양홍원 (YANGHONGWON)",BRLLNT
2020,2,72,Downtown Baby,블루 (BLOO),"ROCK IT PRODUCTIONS, BLOO"
2020,2,73,"And July (Feat. DEAN, DJ Friz)",헤이즈 (Heize),"Deanfluenza, Hyuk Shin, J Bird, Esta, Delly Boi, DK"
2020,2,74,"야망 (Feat. ASH ISLAND, 김효은, Hash Swan, CHANGMO) (Prod. TOIL)",릴러말즈 (Leellamarz),"TOIL, Leellamarz"
2020,2,75,와츠롱 (Feat. YUNHWAY),기리보이 (GIRIBOY),"GIRIBOY, basecamp, YUNHWAY"
2020,2,76,술이 달다 (Feat. Crush),에픽하이 (EPIK HIGH),"Tablo, DJ 투컷, philtre"
2020,2,77,어땠을까 (Feat. 박정현),싸이 (PSY),"PSY, 유건형"
2020,2,78,Empty Head,ASH ISLAND (애쉬 아일랜드),"ASH ISLAND, TOIL"
2020,2,80,아낙네,MINO (송민호),"MINO, FUTURE BOUNCE, TEXU"
2020,2,82,"아퍼 (Band Ver.) (Feat. 영비, YUNHWAY, Lil tachi, 한요한, JUSTHIS, 스윙스)",기리보이 (GIRIBOY),"GIRIBOY, CODE KUNST, GLEAM"
2020,2,84,시간이 들겠지 (Feat. Colde),로꼬 (Loco),"APRO, Loco, Colde"
2020,2,85,PAY DAY (Prod. GRAY),"창모 (CHANGMO), ASH ISLAND (애쉬 아일랜드), 정기고 (Junggigo)","GRAY, BEATBOX DG, Junggigo"
2020,2,87,죽일 놈 (Guilty),다이나믹 듀오 (Dynamicduo),"GAEKO, Choiza, Primary"
2020,2,89,Teenage in Closet (Feat. JAMIE),Hash Swan (해쉬스완),"TOIL, Smob"
2020,2,91,자니 (Feat. Dynamic Duo),프라이머리 (Primary),"GAEKO, Primary"
2020,2,92,우연히 봄,"로꼬 (Loco), 유주 (YUJU)","똘아이박, 피터팬, Noheul"
2020,2,93,Trip (Feat. Hannah),릴러말즈 (Leellamarz),"TOIL, Leellamarz, Smob"
2020,2,94,낙서 (Feat. 백예린) (Prod. by WOOGIE),펀치넬로 (punchnello),"WOOGIE, iHwak, sogumm"
2020,2,95,Boys And Girls (Feat. Babylon),지코 (ZICO),"ZICO, Poptime"
2020,2,96,Ballerino,리쌍 (LEESSANG),길
2020,2,97,널 너무 모르고,헤이즈 (Heize),GroovyRoom
2020,2,100,우산 (Feat. 윤하),에픽하이 (EPIK HIGH),Tablo
2020,3,1,아무노래,지코 (ZICO),"ZICO, Poptime"
2020,3,3,METEOR,창모 (CHANGMO),CHANGMO
2020,3,8,"아마두 (feat.우원재, 김효은, 넉살, Huckleberry P)","염따 (YUMDDA), 딥플로우 (Deepflow), 팔로알토 (Paloalto), The Quiett (더 콰이엇), 사이먼 도미닉 (Simon Dominic)","noisemasterminsu, YUMDDA, Deepflow, 김효은, Huckleberry P"
2020,3,10,빌었어,창모 (CHANGMO),CHANGMO
2020,3,21,BAND,"창모 (CHANGMO), Hash Swan (해쉬스완), ASH ISLAND (애쉬 아일랜드), 김효은 (Keemhyoeun)",Cashbanger
2020,3,24,PAY DAY (Prod. GRAY),"창모 (CHANGMO), ASH ISLAND (애쉬 아일랜드), 정기고 (Junggigo)","GRAY, BEATBOX DG, Junggigo"
2020,3,27,우연히 봄,"로꼬 (Loco), 유주 (YUJU)","똘아이박, 피터팬, Noheul"
2020,3,28,Nerdy Love (Feat. 백예린),pH-1 (피에이치원),"Mokyo, Jetti, pH-1, Yerin Baek"
2020,3,31,Paranoid,ASH ISLAND (애쉬 아일랜드),"ASH ISLAND, TOIL"
2020,3,32,아름다워,창모 (CHANGMO),CHANGMO
2020,3,34,Selfmade Orange (Feat. SUPERBEE),창모 (CHANGMO),CHANGMO
2020,3,36,"아퍼 (Feat. Kid Milli, Lil tachi, 김승민, NO:EL, C JAMM)",기리보이 (GIRIBOY),"GIRIBOY, CODE KUNST"
2020,3,37,달려,"염따 (YUMDDA), 딥플로우 (Deepflow), 팔로알토 (Paloalto), The Quiett (더 콰이엇), 사이먼 도미닉 (Simon Dominic)","프리마 비스타, Pat Van Dyke, YUMDDA, The Quiett"
2020,3,39,"천둥벌거숭이 (Feat. Jvcki Wai, 염따)",지코 (ZICO),"ZICO, PEEJAY, Jvcki Wai, YUMDDA"
2020,3,40,Amanda (Feat. Simon Dominic) (Prod. By UNTITLEDS),염따 (YUMDDA),"YUMDDA, UNTITLEDS"
2020,3,42,새로이 (prod. Viann),BewhY (비와이),"Viann, BewhY"
2020,3,43,시차 (We Are) (Feat. 로꼬 & GRAY),우원재 (Woo Wonjae),GRAY
2020,3,46,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트),"pH-1 (피에이치원), 키드밀리 (Kid Milli), 루피 (Loopy)","CODE KUNST, Paloalto, pH-1, Kid Milli, Loopy"
2020,3,48,호랑이소굴 (Feat. Jvcki Wai),기리보이 (GIRIBOY),"Minit, GIRIBOY, Jvcki Wai"
2020,3,50,띵 (Prod. By 기리보이),"Jvcki Wai (재키와이), 양홍원 (YANGHONGWON), Osshun Gum (오션검), 한요한 (HANYOHAN)","Jvcki Wai, GIRIBOY"
2020,3,51,Y,프리스타일 (Free Style),지오
2020,3,52,사람,지코 (ZICO),"ZICO, Poptime"
2020,3,53,가라사대,BewhY (비와이),BewhY
2020,3,55,비워 (Beer) (Prod. Way Ched),"창모 (CHANGMO), Hash Swan (해쉬스완), ASH ISLAND (애쉬 아일랜드), 김효은 (Keemhyoeun), 릴러말즈 (Leellamarz), The Quiett (더 콰이엇)",Way Ched
2020,3,56,중2병,"염따 (YUMDDA), 딥플로우 (Deepflow), 팔로알토 (Paloalto), The Quiett (더 콰이엇), 사이먼 도미닉 (Simon Dominic)",noisemasterminsu
2020,3,58,"담아 (Feat. 염따, pH-1) (Prod. BOYCOLD)","스윙스 (Swings), 키드밀리 (Kid Milli), 매드클라운 (Mad Clown)","BOYCOLD, YUMDDA"
2020,3,59,반복,한요한 (HANYOHAN),"Minit, HANYOHAN"
2020,3,60,"헤어지지 못하는 여자, 떠나가지 못하는 남자 (Feat. 정인)",리쌍 (LEESSANG),"Leon Russell, Bonnie Bramlett, Delaney Bramlett, 길, PEEJAY"
2020,3,61,새로고침 (Feat. 강민경 of 다비치),박경 (PARK KYUNG),"PARK KYUNG, Score (13), Megatone (13)"
2020,3,63,"Selfmade Orange 2 (feat. Changmo, Paul Blanco)",수퍼비 (SUPERBEE),"Make 4 Play, Wavyburnz"
2020,3,64,flex (Prod. By 기리보이),"기리보이 (GIRIBOY), 키드밀리 (Kid Milli), NO:EL (노엘), 스윙스 (Swings)",GIRIBOY
2020,3,65,마에스트로 (Maestro),창모 (CHANGMO),CHANGMO
2020,3,67,교통정리 (Feat. 헤이즈),기리보이 (GIRIBOY),"GIRIBOY, Heize, basecamp"
2020,3,68,어땠을까 (Feat. 박정현),싸이 (PSY),"PSY, 유건형"
2020,3,69,돈 Call Me (Prod.BRLLNT),염따 (YUMDDA),"YUMDDA, BRLLNT"
2020,3,70,Downtown Baby,블루 (BLOO),"ROCK IT PRODUCTIONS, BLOO"
2020,3,71,붕붕 (Feat. 식케이) (Prod. GroovyRoom),김하온 (HAON),"GroovyRoom, Sik-K"
2020,3,72,"And July (Feat. DEAN, DJ Friz)",헤이즈 (Heize),"Deanfluenza, Hyuk Shin, J Bird, Esta, Delly Boi, DK"
2020,3,74,IndiGO,"저스디스 (JUSTHIS), 키드밀리 (Kid Milli), NO:EL (노엘), 양홍원 (YANGHONGWON)",BRLLNT
2020,3,76,REMEDY (Feat. 청하 (CHUNG HA)),창모 (CHANGMO),"CHANGMO, Paul Blanco"
2020,3,77,아이야 (Feat. Beenzino),창모 (CHANGMO),CHANGMO
2020,3,78,눈 (Prod. 기리보이),"Lil tachi (릴타치), 호치키스 (HOTCHKISS)",GIRIBOY
2020,3,80,"야망 (Feat. ASH ISLAND, 김효은, Hash Swan, CHANGMO) (Prod. TOIL)",릴러말즈 (Leellamarz),"TOIL, Leellamarz"
2020,3,82,맵고짜고단거 (Feat. 페노메코),다이나믹 듀오 (Dynamicduo),"APRO, GAEKO"
2020,3,83,Martini Blue,DPR LIVE (디피알 라이브),"DPR LIVE, DPR CREAM"
2020,3,84,아낙네,MINO (송민호),"MINO, FUTURE BOUNCE, TEXU"
2020,3,85,을 (Feat. BIG Naughty (서동현)),기리보이 (GIRIBOY),"GIRIBOY, basecamp, BIG Naughty"
2020,3,86,"JOKE! (Feat. C JAMM, 사이먼 도미닉)",코드 쿤스트 (CODE KUNST),"CODE KUNST, C JAMM"
2020,3,87,술이 달다 (Feat. Crush),에픽하이 (EPIK HIGH),"Tablo, DJ 투컷, philtre"
2020,3,88,Jasmine,DPR LIVE (디피알 라이브),"DPR LIVE, CODE KUNST"
2020,3,89,수취인 불명,프리스타일 (Free Style),지오
2020,3,90,LEGACY,DPR LIVE (디피알 라이브),"DPR LIVE, DPR CREAM"
2020,3,91,죽일 놈 (Guilty),다이나믹 듀오 (Dynamicduo),"GAEKO, Choiza, Primary"
2020,3,93,Empty Head,ASH ISLAND (애쉬 아일랜드),"ASH ISLAND, TOIL"
2020,3,94,시간이 들겠지 (Feat. Colde),로꼬 (Loco),"APRO, Loco, Colde"
2020,3,95,혼자,"다이나믹 듀오 (Dynamicduo), 첸 (CHEN)","GAEKO, Padi, philtre, Dhard"
2020,3,96,자니 (Feat. Dynamic Duo),프라이머리 (Primary),"GAEKO, Primary"
2020,3,97,왔다,머쉬베놈 (MUSHVENOM),"TOIL, MUSHVENOM"
2020,3,98,악몽,ASH ISLAND (애쉬 아일랜드),TOIL
2020,3,99,NEON,DPR LIVE (디피알 라이브),"DPR LIVE, DPR CREAM"
2020,4,1,아무노래,지코 (ZICO),"ZICO, Poptime"
2020,4,3,METEOR,창모 (CHANGMO),CHANGMO
2020,4,12,"아마두 (feat.우원재, 김효은, 넉살, Huckleberry P)","염따 (YUMDDA), 딥플로우 (Deepflow), 팔로알토 (Paloalto), The Quiett (더 콰이엇), 사이먼 도미닉 (Simon Dominic)","noisemasterminsu, YUMDDA, Deepflow, 김효은, Huckleberry P"
2020,4,17,빌었어,창모 (CHANGMO),CHANGMO
2020,4,24,BAND,"창모 (CHANGMO), Hash Swan (해쉬스완), ASH ISLAND (애쉬 아일랜드), 김효은 (Keemhyoeun)",Cashbanger
2020,4,25,우연히 봄,"로꼬 (Loco), 유주 (YUJU)","똘아이박, 피터팬, Noheul"
2020,4,27,"꽃 (flower) (Feat. 박재범, 우원재, 기리보이)",코드 쿤스트 (CODE KUNST),"CODE KUNST, Jay Park, Pick!"
2020,4,29,400km (Feat. Kid Milli),한요한 (HANYOHAN),"Minit, HANYOHAN"
2020,4,30,아름다워,창모 (CHANGMO),CHANGMO
2020,4,31,Paranoid,ASH ISLAND (애쉬 아일랜드),"ASH ISLAND, TOIL"
2020,4,33,Selfmade Orange (Feat. SUPERBEE),창모 (CHANGMO),CHANGMO
2020,4,34,Nerdy Love (Feat. 백예린),pH-1 (피에이치원),"Mokyo, Jetti, pH-1, Yerin Baek"
2020,4,35,시차 (We Are) (Feat. 로꼬 & GRAY),우원재 (Woo Wonjae),GRAY
2020,4,36,"아퍼 (Feat. Kid Milli, Lil tachi, 김승민, NO:EL, C JAMM)",기리보이 (GIRIBOY),"GIRIBOY, CODE KUNST"
2020,4,38,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트),"pH-1 (피에이치원), 키드밀리 (Kid Milli), 루피 (Loopy)","CODE KUNST, Paloalto, pH-1, Kid Milli, Loopy"
2020,4,42,"천둥벌거숭이 (Feat. Jvcki Wai, 염따)",지코 (ZICO),"ZICO, PEEJAY, Jvcki Wai, YUMDDA"
2020,4,43,PAY DAY (Prod. GRAY),"창모 (CHANGMO), ASH ISLAND (애쉬 아일랜드), 정기고 (Junggigo)","GRAY, BEATBOX DG, Junggigo"
2020,4,45,O (Feat. 이하이),코드 쿤스트 (CODE KUNST),"CODE KUNST, 이하이, DeVita"
2020,4,47,띵 (Prod. By 기리보이),"Jvcki Wai (재키와이), 양홍원 (YANGHONGWON), Osshun Gum (오션검), 한요한 (HANYOHAN)","Jvcki Wai, GIRIBOY"
2020,4,49,호랑이소굴 (Feat. Jvcki Wai),기리보이 (GIRIBOY),"Minit, GIRIBOY, Jvcki Wai"
2020,4,50,"헤어지지 못하는 여자, 떠나가지 못하는 남자 (Feat. 정인)",리쌍 (LEESSANG),"Leon Russell, Bonnie Bramlett, Delaney Bramlett, 길, PEEJAY"
2020,4,51,어땠을까 (Feat. 박정현),싸이 (PSY),"PSY, 유건형"
2020,4,52,사람,지코 (ZICO),"ZICO, Poptime"
2020,4,54,Amanda (Feat. Simon Dominic) (Prod. By UNTITLEDS),염따 (YUMDDA),"YUMDDA, UNTITLEDS"
2020,4,56,flex (Prod. By 기리보이),"기리보이 (GIRIBOY), 키드밀리 (Kid Milli), NO:EL (노엘), 스윙스 (Swings)",GIRIBOY
2020,4,57,가라사대,BewhY (비와이),BewhY
2020,4,58,비워 (Beer) (Prod. Way Ched),"창모 (CHANGMO), Hash Swan (해쉬스완), ASH ISLAND (애쉬 아일랜드), 김효은 (Keemhyoeun), 릴러말즈 (Leellamarz), The Quiett (더 콰이엇)",Way Ched
2020,4,59,달려,"염따 (YUMDDA), 딥플로우 (Deepflow), 팔로알토 (Paloalto), The Quiett (더 콰이엇), 사이먼 도미닉 (Simon Dominic)","프리마 비스타, Pat Van Dyke, YUMDDA, The Quiett"
2020,4,61,펭수로 하겠습니다,"펭수 (Pengsoo), 타이거JK (Tiger JK), 비지 (Bizzy), 비비 (BIBI)","Tiger JK, Zoey"
2020,4,62,Y,프리스타일 (Free Style),지오
2020,4,63,마에스트로 (Maestro),창모 (CHANGMO),CHANGMO
2020,4,64,"담아 (Feat. 염따, pH-1) (Prod. BOYCOLD)","스윙스 (Swings), 키드밀리 (Kid Milli), 매드클라운 (Mad Clown)","BOYCOLD, YUMDDA"
