년도,월,순위,타이틀,가수,프로듀서
2020,11,56,불티 (Spark),태연 (TAEYEON),"KENZIE,Anne Judith Stokke Wik,Ronny Svendsen"
2020,11,57,비밀정원,오마이걸 (OH MY GIRL),"Steven Lee,Mayu Wakisaka,Sean Alexander"
2020,11,58,YES or YES,TWICE (트와이스),"David Amber,Andy Love"
2020,11,59,Dance The Night Away,TWICE (트와이스),"Anne Judith Stokke Wik,Jonatan Gusmark,Ludvig Evers a.k.a Moonshine,Cazzi Opeia,오승은,Andreas Baertels"
2020,11,60,너랑 나,아이유,이민수
2020,11,61,BLUE MOON (Prod. GroovyRoom),"효린, 창모 (CHANGMO)",그루비룸
2020,11,62,좋은 날,아이유,이민수
2020,11,63,MORE,"(여자)아이들, Madison Beer, Lexie Liu (려위위), Jaira Burns, 세라핀 (Seraphine), K/DA, League of Legends",라이엇 게임즈
2020,11,64,멍청이(twit),화사 (Hwa Sa),"Dokkun,박우상,화사"
2020,11,65,Don't Know What To Do,BLACKPINK,"TEDDY,24,Brian Lee,Bekuh BOOM,R.Tee,24"
2020,11,66,Decalcomanie (데칼코마니),마마무 (Mamamoo),"MGR,Dokkun,박우상"
2020,11,67,Roller Coaster,청하,"블랙아이드필승,전군,라도"
2020,11,68,What You Waiting For,전소미,"TEDDY,R.Tee,24,전소미"
2020,11,69,WANNA BE MYSELF(나는 안다르다),마마무 (Mamamoo),"코스믹 사운드,코스믹 걸"
2020,11,70,BUNGEE (Fall in Love),오마이걸 (OH MY GIRL),"Hyuk Shin,정윤,Ashley Alisha,JJ Evans,MooF"
2020,11,71,REALLY REALLY,WINNER,"강승윤,강욱진,MINO"
2020,11,72,스물셋,아이유,"이종훈,이채규,IU"
2020,11,73,SO BAD,STAYC(스테이씨),"블랙아이드필승,전군,라도"
2020,11,74,Dynamite,방탄소년단,"David Stewart,Jessica Agombar"
2020,11,75,Apple,여자친구 (GFRIEND),"FRANTS,PDOGG,'Hitman' Bang,황현,은하,Hannah Robinson,Richard Phillips,Alex Nese,Chendy,유주,노주환,김진,구여름,이스란"
2020,11,76,하루 하루,BIGBANG (빅뱅),"G-DRAGON,Daishi Dance"
2020,11,77,LATATA,(여자)아이들,"빅싼초,전소연"
2020,11,78,아주 NICE,세븐틴,"WOOZI,BUMZU"
2020,11,79,LION,(여자)아이들,"빅싼초,전소연"
2020,11,80,불타오르네 (FIRE),방탄소년단,"PDOGG,방시혁,RM,SUGA,Devine Channel"
2020,11,81,하루 끝,아이유,"Dokkun,박근태"
2020,11,82,Travel,마마무 (Mamamoo),"Dokkun,박우상"
2020,11,83,우리집,2PM,"준케이,를"
2020,11,84,ICY,ITZY (있지),"J.Y. Park 'The Asiansoul',Cazzi Opeia,Ellen Berg,Daniel Caesar,Ludwig Lindell,Ashley Alisha,Cameron Neilson,Lauren Dyson,이해솔"
2020,11,85,이데아 (IDEA:理想),태민 (TAEMIN),"James Foye III,Austin Owens,Jimmy Claeson,Adrian Mckinnon,Tay Jasper,탁"
2020,11,86,다섯 번째 계절 (SSFWL),오마이걸 (OH MY GIRL),"Steven Lee,Joe Lawrence,Caroline Gustavsson"
2020,11,87,거짓말,BIGBANG (빅뱅),"G-DRAGON,용감한형제"
2020,11,88,Snapping,청하,"박우상,한재완"
2020,11,89,Oh my god,(여자)아이들,"빅싼초,전소연"
2020,11,90,I Don't Care,2NE1,"TEDDY,KUSH"
2020,11,91,What is Love?,TWICE (트와이스),"J.Y. Park 'The Asiansoul',이우민 'Collapsedone'"
2020,11,92,Stay Tonight,청하,"Vincenzo,Any Masingga,Fuxxy,Anna Timgren"
2020,11,93,빨간 맛 (Red Flavor),Red Velvet (레드벨벳),"Daniel Caesar,Ludwig Lindell,Caesar & Loui"
2020,11,94,Heart Shaker,TWICE (트와이스),"David Amber,Sean Alexander,Avenue 52"
2020,11,95,POP/STARS,"(여자)아이들, Madison Beer, Jaira Burns, K/DA, League of Legends","라이엇 게임즈,Harloe"
2020,11,96,Love Shot,EXO,"Mike Woods,Kevin White,Andrew Bazzi,Anthony Russo,MZMC,Rice n' Peas"
2020,11,97,90's Love,NCT U,"Alex Jia Lih Hiew,Tay Jasper,Jayden Henry,Adrian Mckinnon,Jordain Johnson,Julien Maurice Moore,Timothy 'Bos' Bullock,Hautboi Rich"
2020,11,98,너나 해 (Egotistic),마마무 (Mamamoo),"김도훈,박우상"
2020,11,99,I NEED U,방탄소년단,"PDOGG,방시혁,RM,SUGA,j-hope,브라더수"
2020,11,100,시간을 달려서 (Rough),여자친구 (GFRIEND),"임수호,용배"
2020,12,1,Dynamite,방탄소년단,"David Stewart,Jessica Agombar"
2020,12,2,Lovesick Girls,BLACKPINK,"TEDDY,24,제니,Brian Lee,Leah Haywood,R.Tee,David Guetta"
2020,12,3,When We Disco (Duet with 선미),박진영 (J.Y. Park),"J.Y. Park 'The Asiansoul',이해솔"
2020,12,4,DON'T TOUCH ME,환불원정대,"블랙아이드필승,전군,라도"
2020,12,5,딩가딩가 (Dingga),마마무 (Mamamoo),"Dokkun,박우상,화사"
2020,12,6,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유,"신사동호랭이,최규성"
2020,12,7,How You Like That,BLACKPINK,"TEDDY,R.Tee,24"
2020,12,8,I CAN’T STOP ME,TWICE (트와이스),"Melanie Fontana,Michel 'Lindgren' Schulz,A Wright"
2020,12,9,Dolphin,오마이걸 (OH MY GIRL),"Ryan S. Jhun,Celine Svanback,Chloe Latimer,Jeppe London,Lauritz Christiansen"
2020,12,10,마리아 (Maria),화사 (Hwa Sa),"박우상,화사"
2020,12,11,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,"PDOGG,RM,Melanie Fontana,Michel 'Lindgren' Schulz,'Hitman' Bang,SUGA,Emily Weisband,j-hope,Halsey"
2020,12,12,살짝 설렜어 (Nonstop),오마이걸 (OH MY GIRL),"Steven Lee,Andreas Johansson,Laurell,Sebastian Thott"
2020,12,13,다시 여기 바닷가,"싹쓰리 (유두래곤, 린다G, 비룡)","이상순,high seAson"
2020,12,14,Black Mamba,aespa,"Omega,Ella Isaacson,Gabriela Geneva,Jordan James Reyes,Shaun Lopez,Scott Chesak,유영진"
2020,12,15,AYA,마마무 (Mamamoo),"Dokkun,이상호,문별,김민기"
2020,12,16,Panorama,IZ*ONE (아이즈원),"KZ,Nthonius,비오,FAB,제인스,지예준,웅킴"
2020,12,17,덤디덤디 (DUMDi DUMDi),(여자)아이들,"전소연,Poptime"
2020,12,18,Stay,방탄소년단,"Arston,정국,RM,진"
2020,12,19,Psycho,Red Velvet (레드벨벳),"Andrew Scott,Cazzi Opeia,EJAE,유영진"
2020,12,20,Ice Cream (with Selena Gomez),BLACKPINK,"Tommy Brown,Mr. Franks,TEDDY,Bekuh BOOM,Victoria Monet,24,Selena Gomez,Ariana Grande"
2020,12,21,보라빛 밤 (pporappippam),선미,"선미,FRANTS"
2020,12,22,Not Shy,ITZY (있지),"Kobee,Charlotte Wilson,earattack,박진영"
2020,12,23,Into the I-LAND,아이유,"원더키드,Melanie Fontana,Michel 'Lindgren' Schulz,'Hitman' Bang,danke,이스란,탐쓴,송재경"
2020,12,24,HIP,마마무 (Mamamoo),"Dokkun,박우상,화사"
2020,12,25,MAGO,여자친구 (GFRIEND),"FRANTS,'Hitman' Bang,Kyler Niko,Paulina Cerrilla,은하,조윤경,유주,Alice Vicious,Cazzi Opeia,Ellen Berg Tollbom,JADED JANE,Noisy Citizen,Justin Reinstein,JJean,엄지"
2020,12,26,FIESTA,IZ*ONE (아이즈원),"최현준,김승수"
2020,12,27,Dynamite (Holiday Remix),방탄소년단,"David Stewart,Jessica Agombar"
2020,12,28,MORE & MORE,TWICE (트와이스),"Uzoechi Emenike,Justin Tranter,Julia Michaels,Zara Larsson,MNEK,J.Y. Park 'The Asiansoul',이해솔"
2020,12,29,Dancing Cartoon,볼빨간사춘기,"안지영,바닐라맨"
2020,12,30,그 여름을 틀어줘,"싹쓰리 (유두래곤, 린다G, 비룡)",심은지
2020,12,31,Make A Wish (Birthday Song),NCT U,"Bobii Lewis,Karen Poole,Sonny J Mason"
2020,12,32,90's Love,NCT U,"Alex Jia Lih Hiew,Tay Jasper,Jayden Henry,Adrian Mckinnon,Jordain Johnson,Julien Maurice Moore,Timothy 'Bos' Bullock,Hautboi Rich"
2020,12,33,PLAY (Feat. 창모),청하,"Vincenzo,Fuxxy,Any Masingga,Anna Timgren,CHANGMO"
2020,12,34,WANNABE,ITZY (있지),"별들의전쟁,우빈,team GALACTIKA *"
2020,12,35,덤더럼 (Dumhdurum),Apink (에이핑크),"블랙아이드필승,전군,라도"
2020,12,36,Bet You Wanna (Feat. Cardi B),BLACKPINK,"Tommy Brown,Mr. Franks,TEDDY"
2020,12,37,Better,보아 (BoA),"유영진,Aston Rudi,AWA,Jay-Keyz"
2020,12,38,신난다 (Feat. 마마무),비룡,"이현승,비룡,코스믹 사운드,코스믹 걸,TM"
2020,12,39,마지막처럼,BLACKPINK,"TEDDY,FUTURE BOUNCE,Lydia Paek"
2020,12,40,화이트(WHITE) (Feat. 박재범),다비치,"전준규,김석찬,SWEETCH"
2020,12,41,Dear Santa,소녀시대-태티서 (Girls' Generation-TTS),"Andreas Oberg,Gustav Karlstrom,Simon Petren,Maja Keuc"
2020,12,42,SO BAD,STAYC(스테이씨),"블랙아이드필승,전군,라도"
2020,12,43,ALIEN,이수현,"이찬혁,PEEJAY,서동환"
2020,12,44,숲의 아이 (Bon voyage),유아 (오마이걸),"Afshin Salmani,Josh Cumbee,Ryan S. Jhun,Shari Short,Josephina Carr,AFSHEEN"
2020,12,45,환상동화 (Secret Story of the Swan),IZ*ONE (아이즈원),MosPick
2020,12,46,여름 안에서 by 싹쓰리 (Feat. 황광희),"싹쓰리 (유두래곤, 린다G, 비룡)","이현도,박문치"
2020,12,47,비행기,거북이,임성훈
2020,12,48,Forever Young,BLACKPINK,"TEDDY,FUTURE BOUNCE,R.Tee"
2020,12,49,불장난,BLACKPINK,"TEDDY,R.Tee"
2020,12,50,LALALILALA,에이프릴 (APRIL),"moonc,강명신"
2020,12,51,달라달라,ITZY (있지),"별들의전쟁,아테나,GALACTIKA"
2020,12,52,너랑 나,아이유,이민수
2020,12,53,Show Your Love,비투비 포유,"임현식,이든,Ollounder,LEEZ"
2020,12,54,아틀란티스 소녀 (Atlantis Princess),볼빨간사춘기,"황성제,Jin By Jin"
2020,12,55,Dynamite,방탄소년단,"David Stewart,Jessica Agombar"
2020,12,56,좋은 날,아이유,이민수
2020,12,57,크리스마스잖아요,B1A4,"진영,문정규"
2020,12,58,FANCY,TWICE (트와이스),"블랙아이드필승,전군,라도"
2020,12,59,Dream of You (with R3HAB),"청하, R3hab","Michael Fatkin,Vincenzo"
2020,12,60,Left & Right,세븐틴,"WOOZI,BUMZU"
2020,12,61,Love Letter,볼빨간사춘기,"김정우,요아리,미성,최슬기"
2020,12,62,벌써 12시,청하,"블랙아이드필승,전군,라도"
2020,12,63,Monster,레드벨벳-아이린&슬기,"Yaakov 'Yash' Gruzman,Delaney Jane,Jenson Vaughan,유영진"
2020,12,64,HOME;RUN,세븐틴,"WOOZI,BUMZU,Nmore"
2020,12,65,Sequence,IZ*ONE (아이즈원),정호현
2020,12,66,스물셋,아이유,"이종훈,이채규,IU"
2020,12,67,비밀정원,오마이걸 (OH MY GIRL),"Steven Lee,Mayu Wakisaka,Sean Alexander"
2020,12,68,별이 빛나는 밤,마마무 (Mamamoo),"Dokkun,박우상"
2020,12,69,Feel Special,TWICE (트와이스),"J.Y. Park 'The Asiansoul',Ollipop,Hayley Aitken,이우민 'Collapsedone'"
2020,12,70,불티 (Spark),태연 (TAEYEON),"KENZIE,Anne Judith Stokke Wik,Ronny Svendsen"
2020,12,71,Love To Hate Me,BLACKPINK,"Tushar Apte,Rob Grimaldi,24,Vince,TEDDY"
2020,12,72,Don't Know What To Do,BLACKPINK,"TEDDY,24,Brian Lee,Bekuh BOOM,R.Tee,24"
2020,12,73,BLUE MOON (Prod. GroovyRoom),"효린, 창모 (CHANGMO)",그루비룸
2020,12,74,울면 안 돼,비투비,"임현식,정일훈,손영진"
2020,12,75,Heart Shaker,TWICE (트와이스),"David Amber,Sean Alexander,Avenue 52"
2020,12,76,Dance The Night Away,TWICE (트와이스),"Anne Judith Stokke Wik,Jonatan Gusmark,Ludvig Evers a.k.a Moonshine,Cazzi Opeia,오승은,Andreas Baertels"
2020,12,77,5시 53분의 하늘에서 발견한 너와 나,투모로우바이투게더,"Slow Rabbit,Kyler Niko,LIL 27 CLUB,'Hitman' Bang"
2020,12,78,YES or YES,TWICE (트와이스),"David Amber,Andy Love"
2020,12,79,REALLY REALLY,WINNER,"강승윤,강욱진,MINO"
2020,12,80,화이트 (White),핑클 (Fin.K.L),"전준규,김석찬"
2020,12,81,Roller Coaster,청하,"블랙아이드필승,전군,라도"
2020,12,82,하얀 고백 (Lately),인피니트,"송수윤,한재호,김승수"
2020,12,83,Decalcomanie (데칼코마니),마마무 (Mamamoo),"MGR,Dokkun,박우상"
2020,12,84,하루 하루,BIGBANG (빅뱅),"G-DRAGON,Daishi Dance"
2020,12,85,BUNGEE (Fall in Love),오마이걸 (OH MY GIRL),"Hyuk Shin,정윤,Ashley Alisha,JJ Evans,MooF"
2020,12,86,Christmassy!,더보이즈 (THE BOYZ),"Nicky van der Lugt Melsert,Anthony Russo,Leven Kali,Andrew Choi,MZMC"
2020,12,87,비올레타,IZ*ONE (아이즈원),"최현준,김승수,박슬기"
2020,12,88,CRY FOR ME,TWICE (트와이스),"Ryan Tedder,Melanie Fontana,Michel 'Lindgren' Schulz,A Wright"
2020,12,89,라비앙로즈 (La Vie en Rose),IZ*ONE (아이즈원),MosPick
2020,12,90,커플,젝스키스,"마경식,이종필"
2020,12,91,빙고 (아싸),거북이,Turtleman
2020,12,92,울어도 돼,비투비,"JERRY L,한희준"
2020,12,93,불타오르네 (FIRE),방탄소년단,"PDOGG,방시혁,RM,SUGA,Devine Channel"
2020,12,94,멍청이(twit),화사 (Hwa Sa),"Dokkun,박우상,화사"
2020,12,95,LATATA,(여자)아이들,"빅싼초,전소연"
2020,12,96,하루 끝,아이유,"Dokkun,박근태"
2020,12,97,Happy Christmas,컨츄리 꼬꼬,
2020,12,98,LION,(여자)아이들,"빅싼초,전소연"
2020,12,99,거짓말,BIGBANG (빅뱅),"G-DRAGON,용감한형제"
2020,12,100,아주 NICE,세븐틴,"WOOZI,BUMZU"
