년도,월,순위,타이틀,가수,프로듀서
2021,6,45,Psycho,Red Velvet (레드벨벳),"Andrew Scott,Cazzi Opeia,EJAE,유영진"
2021,6,46,불어온다,하이라이트 (Highlight),"주찬양,Lavin,이기광"
2021,6,47,덤디덤디 (DUMDi DUMDi),(여자)아이들,"전소연,Poptime"
2021,6,48,마지막처럼,BLACKPINK,"TEDDY,FUTURE BOUNCE,Lydia Paek"
2021,6,49,빨간 맛 (Red Flavor),Red Velvet (레드벨벳),"Daniel Caesar,Ludwig Lindell,Caesar & Loui"
2021,6,50,파도,폴킴,"윤일상,이의광,최병준,박제신,임민기,신예찬"
2021,6,51,비행기,거북이,임성훈
2021,6,52,하루 끝,아이유,"Dokkun,박근태"
2021,6,53,BUNGEE (Fall in Love),오마이걸 (OH MY GIRL),"Hyuk Shin,정윤,Ashley Alisha,JJ Evans,MooF"
2021,6,54,HIP,마마무 (Mamamoo),"Dokkun,박우상,화사"
2021,6,55,WANNABE,ITZY (있지),"별들의전쟁,우빈,team GALACTIKA *"
2021,6,56,View,SHINee (샤이니),"LDN Noise,Ryan S. Jhun,Adrian Mckinnon"
2021,6,57,화(火花),(여자)아이들,"전소연,Poptime"
2021,6,58,달라달라,ITZY (있지),"별들의전쟁,아테나,GALACTIKA"
2021,6,59,FIESTA,IZ*ONE (아이즈원),"최현준,김승수"
2021,6,60,아주 NICE,세븐틴,"WOOZI,BUMZU"
2021,6,61,Into the I-LAND,아이유,"원더키드,Melanie Fontana,Michel 'Lindgren' Schulz,'Hitman' Bang,danke,이스란,탐쓴,송재경"
2021,6,62,Not Shy,ITZY (있지),"Kobee,Charlotte Wilson,earattack,박진영"
2021,6,63,불장난,BLACKPINK,"TEDDY,R.Tee"
2021,6,64,보라빛 밤 (pporappippam),선미,"선미,FRANTS"
2021,6,65,Pool Party (Feat. 이찬 of DKB),브레이브걸스,"용감한형제,마부스,JS"
2021,6,66,SHAKE IT,씨스타,"이단옆차기,핫띠,영광의 얼굴들"
2021,6,67,좋은 날,아이유,이민수
2021,6,68,주인공 (Irreplaceable),NCT DREAM,"DEEZ,The Family,Rick bridges"
2021,6,69,Roller Coaster,청하,"블랙아이드필승,전군,라도"
2021,6,70,BLUE MOON (Prod. GroovyRoom),"효린, 창모 (CHANGMO)",그루비룸
2021,6,71,스물셋,아이유,"이종훈,이채규,IU"
2021,6,72,REALLY REALLY,WINNER,"강승윤,강욱진,MINO"
2021,6,73,비밀정원,오마이걸 (OH MY GIRL),"Steven Lee,Mayu Wakisaka,Sean Alexander"
2021,6,74,PARTY,소녀시대 (GIRLS' GENERATION),"Albi Albertsson,Chris Young,신아녜스,Mussashi"
2021,6,75,너랑 나,아이유,이민수
2021,6,76,SO BAD,STAYC(스테이씨),"블랙아이드필승,전군,라도"
2021,6,77,파라다이스 (Paradise),EXO,"Brandon Arreaga,Edwin Honoret,Jake Torrey,Michael Matosic"
2021,6,78,한 발짝 두 발짝,오마이걸 (OH MY GIRL),"진영,Command Freaks"
2021,6,79,그 여름을 틀어줘,"싹쓰리 (유두래곤, 린다G, 비룡)",심은지
2021,6,80,MORE & MORE,TWICE (트와이스),"Uzoechi Emenike,Justin Tranter,Julia Michaels,Zara Larsson,MNEK,J.Y. Park 'The Asiansoul',이해솔"
2021,6,81,하이힐,브레이브걸스,"용감한형제,차쿤,JS"
2021,6,82,Diva,애프터스쿨,용감한형제
2021,6,83,MAGO,여자친구 (GFRIEND),"FRANTS,'Hitman' Bang,Kyler Niko,Paulina Cerrilla,은하,조윤경,유주,Alice Vicious,Cazzi Opeia,Ellen Berg Tollbom,JADED JANE,Noisy Citizen,Justin Reinstein,JJean,엄지"
2021,6,84,FANCY,TWICE (트와이스),"블랙아이드필승,전군,라도"
2021,6,85,Ice Cream (with Selena Gomez),BLACKPINK,"Tommy Brown,Mr. Franks,TEDDY,Bekuh BOOM,Victoria Monet,24,Selena Gomez,Ariana Grande"
2021,6,86,Save,NCT 127,"개코,philtre"
2021,6,87,GAMBLER,몬스타엑스,"주헌,Ye-Yo!,Laser,JooYoung"
2021,6,88,하루 하루,BIGBANG (빅뱅),"G-DRAGON,Daishi Dance"
2021,6,89,CHEER UP,TWICE (트와이스),"블랙아이드필승,라도"
2021,6,90,ICY,ITZY (있지),"J.Y. Park 'The Asiansoul',Cazzi Opeia,Ellen Berg,Daniel Caesar,Ludwig Lindell,Ashley Alisha,Cameron Neilson,Lauren Dyson,이해솔"
2021,6,91,Don't Know What To Do,BLACKPINK,"TEDDY,24,Brian Lee,Bekuh BOOM,R.Tee,24"
2021,6,92,나 혼자 여름 (Summer by myself),브레이브걸스,"용감한형제,레드쿠키"
2021,6,93,Diggity,NCT DREAM,"KENZIE,Moonshine,Cazzi Opeia"
2021,6,94,Touch My Body,씨스타,"블랙아이드필승,Rado"
2021,6,95,water color,휘인 (Whee In),박우상
2021,6,96,덤더럼 (Dumhdurum),Apink (에이핑크),"블랙아이드필승,전군,라도"
2021,6,97,여름 안에서 by 싹쓰리 (Feat. 황광희),"싹쓰리 (유두래곤, 린다G, 비룡)","이현도,박문치"
2021,6,98,오늘부터 우리는 (Me Gustas Tu),여자친구 (GFRIEND),"임수호,용배"
2021,6,99,YES or YES,TWICE (트와이스),"David Amber,Andy Love"
2021,6,100,거짓말,BIGBANG (빅뱅),"G-DRAGON,용감한형제"
2021,7,1,Next Level,aespa,"Mario Marchetti,Adam McInnis,Sophie Curtis,유영진"
2021,7,2,Butter,방탄소년단,"Jenna Andrews,Rob Grimaldi,Stephen Kirk,RM,Alex Bilowitz,Sebastian Garcia,Ron Perry"
2021,7,3,치맛바람 (Chi Mat Ba Ram),브레이브걸스,"용감한형제,차쿤 ,레드쿠키"
2021,7,4,Dun Dun Dance,오마이걸 (OH MY GIRL),"Ryan S. Jhun,Scott Russell Stoddart,Anna Timgren"
2021,7,5,롤린 (Rollin'),브레이브걸스,"용감한형제,투챔프,차쿤"
2021,7,6,Weekend,태연 (TAEYEON),"RoseInPeace,Saimon,Willemijn van der Neut,Marcia Sondeijker"
2021,7,7,Permission to Dance,방탄소년단,"Ed Sheeran,Steve Mac,Johnny McDaid,Jenna Andrews"
2021,7,8,Alcohol-Free,TWICE (트와이스),"J.Y. Park 'The Asiansoul',이해솔"
2021,7,9,Dynamite,방탄소년단,"David Stewart,Jessica Agombar"
2021,7,10,라일락,아이유,"임수호,Dr.JO,웅킴,N!ko"
2021,7,11,ASAP,STAYC(스테이씨),"블랙아이드필승,전군,라도"
2021,7,12,Celebrity,아이유,"Ryan S. Jhun,Jeppe London,Lauritz Christiansen,IU,Chloe Latimer,Celine Svanback"
2021,7,13,운전만해 (We Ride),브레이브걸스,"용감한형제,마부스,JS,투챔프"
2021,7,14,상상더하기,"MSG워너비 TOP 8 (별루지, 김정수, 강창모, 정기석, 이동휘, 이상이, 박재정, 원슈타인)","MUSOH,GALAX,Maxx Song,앤드,송성경"
2021,7,15,상상더하기,라붐 (LABOUM),"MUSOH,GALAX,Maxx Song"
2021,7,16,Lovesick Girls,BLACKPINK,"TEDDY,24,제니,Brian Lee,Leah Haywood,R.Tee,David Guetta"
2021,7,17,"LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지)","양요섭, 정은지","김건우,DOKO"
2021,7,18,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,"PDOGG,RM,Melanie Fontana,Michel 'Lindgren' Schulz,'Hitman' Bang,SUGA,Emily Weisband,j-hope,Halsey"
2021,7,19,Dolphin,오마이걸 (OH MY GIRL),"Ryan S. Jhun,Celine Svanback,Chloe Latimer,Jeppe London,Lauritz Christiansen"
2021,7,20,어푸 (Ah puh),아이유,"이찬혁,PEEJAY"
2021,7,21,살짝 설렜어 (Nonstop),오마이걸 (OH MY GIRL),"Steven Lee,Andreas Johansson,Laurell,Sebastian Thott"
2021,7,22,How You Like That,BLACKPINK,"TEDDY,R.Tee,24"
2021,7,23,해야 해,2PM,"장우영,HotSauce"
2021,7,24,When We Disco (Duet with 선미),박진영 (J.Y. Park),"J.Y. Park 'The Asiansoul',이해솔"
2021,7,25,Black Mamba,aespa,"Omega,Ella Isaacson,Gabriela Geneva,Jordan James Reyes,Shaun Lopez,Scott Chesak,유영진"
2021,7,26,다시 여기 바닷가,"싹쓰리 (유두래곤, 린다G, 비룡)","이상순,high seAson"
2021,7,27,WE GO,프로미스나인,"이우민 'Collapsedone',이해솔,Justin Reinstein,Jjean"
2021,7,28,If You Love Me (Feat. 주헌 (몬스타엑스)),NS 윤지,"이단옆차기,SEION,$$AM,WWWAVE"
2021,7,29,Ready to love,세븐틴,"WOOZI,BUMZU,'Hitman' Bang,원더키,Kyler Niko,Christoffer Semelius,H.Kenneth"
2021,7,30,우리집,2PM,"준케이,를"
2021,7,31,After School,Weeekly (위클리),"Daniel Durn,David Quinones,Denzil 'DR' Remedios,Katrine 'Neya' Klith,Jazelle Paris,Ryan S. Jhun"
2021,7,32,Dance The Night Away,TWICE (트와이스),"Anne Judith Stokke Wik,Jonatan Gusmark,Ludvig Evers a.k.a Moonshine,Cazzi Opeia,오승은,Andreas Baertels"
2021,7,33,마리아 (Maria),화사 (Hwa Sa),"박우상,화사"
2021,7,34,Flu,아이유,"Ryan S. Jhun,Martin Coogan,Madilyn Bailey,Zacchariah Palmer,London Jackson,Jacob Chatelain"
2021,7,35,불타오르네 (FIRE),방탄소년단,"PDOGG,방시혁,RM,SUGA,Devine Channel"
2021,7,36,딩가딩가 (Dingga),마마무 (Mamamoo),"Dokkun,박우상,화사"
2021,7,37,누구보다 널 사랑해,TWICE (트와이스),"다비,룬디 블루스,Naiv,제인스"
2021,7,38,고래 (Dive Into You),NCT DREAM,"David Wilson,Wyatt Sanders,James Abrahart,dwilly"
2021,7,39,Forever Young,BLACKPINK,"TEDDY,FUTURE BOUNCE,R.Tee"
2021,7,40,Panorama,IZ*ONE (아이즈원),"KZ,Nthonius,비오,FAB,제인스,지예준,웅킴"
2021,7,41,빨간 맛 (Red Flavor),Red Velvet (레드벨벳),"Daniel Caesar,Ludwig Lindell,Caesar & Loui"
2021,7,42,I CAN’T STOP ME,TWICE (트와이스),"Melanie Fontana,Michel 'Lindgren' Schulz,A Wright"
2021,7,43,덤디덤디 (DUMDi DUMDi),(여자)아이들,"전소연,Poptime"
2021,7,44,마지막처럼,BLACKPINK,"TEDDY,FUTURE BOUNCE,Lydia Paek"
2021,7,45,비행기,거북이,임성훈
2021,7,46,Psycho,Red Velvet (레드벨벳),"Andrew Scott,Cazzi Opeia,EJAE,유영진"
2021,7,47,아주 NICE,세븐틴,"WOOZI,BUMZU"
2021,7,48,SHAKE IT,씨스타,"이단옆차기,핫띠,영광의 얼굴들"
2021,7,49,I'm Not Cool,현아,"유건형,Space One,Slyme Young"
2021,7,50,BUNGEE (Fall in Love),오마이걸 (OH MY GIRL),"Hyuk Shin,정윤,Ashley Alisha,JJ Evans,MooF"
2021,7,51,BLUE MOON (Prod. GroovyRoom),"효린, 창모 (CHANGMO)",그루비룸
2021,7,52,PARTY,소녀시대 (GIRLS' GENERATION),"Albi Albertsson,Chris Young,신아녜스,Mussashi"
2021,7,53,DON'T TOUCH ME,환불원정대,"블랙아이드필승,전군,라도"
2021,7,54,Don't Call Me,SHINee (샤이니),"KENZIE,Dem Jointz,Rodnae'Chikk' Bell,유영진,Ryan S. Jhun,robbin"
2021,7,55,째깍 째깍 째깍 (with Beenzino),AKMU (악뮤),"이찬혁,PEEJAY"
2021,7,56,View,SHINee (샤이니),"LDN Noise,Ryan S. Jhun,Adrian Mckinnon"
2021,7,57,WANNABE,ITZY (있지),"별들의전쟁,우빈,team GALACTIKA *"
2021,7,58,달라달라,ITZY (있지),"별들의전쟁,아테나,GALACTIKA"
2021,7,59,HIP,마마무 (Mamamoo),"Dokkun,박우상,화사"
2021,7,60,불장난,BLACKPINK,"TEDDY,R.Tee"
2021,7,61,Pool Party (Feat. 이찬 of DKB),브레이브걸스,"용감한형제,마부스,JS"
2021,7,62,FIESTA,IZ*ONE (아이즈원),"최현준,김승수"
2021,7,63,하루 끝,아이유,"Dokkun,박근태"
2021,7,64,아로아로,라붐 (LABOUM),어벤전승
2021,7,65,Bungee,NCT DREAM,"KENZIE,Moonshine,Stephan Benson"
2021,7,66,Why,태연 (TAEYEON),"LDN Noise,Lauren Dyson,Rodnae'Chikk' Bell"
2021,7,67,Touch My Body,씨스타,"블랙아이드필승,Rado"
2021,7,68,그 여름을 틀어줘,"싹쓰리 (유두래곤, 린다G, 비룡)",심은지
2021,7,69,Loving U (러빙유),씨스타,이단옆차기
2021,7,70,화(火花),(여자)아이들,"전소연,Poptime"
2021,7,71,Don't fight the feeling,EXO,"Mike Jiminez,Damon Thomas,Tesung Kim,Tha Aristocrats,Tiyon 'TC' Mack,문 킴"
2021,7,72,꼬리 (TAIL),선미,"선미,FRANTS"
2021,7,73,파도,폴킴,"윤일상,이의광,최병준,박제신,임민기,신예찬"
2021,7,74,보라빛 밤 (pporappippam),선미,"선미,FRANTS"
2021,7,75,If You Love Me (Feat. 박재범),NS 윤지,"이단옆차기,SEION,$$AM,WWWAVE"
2021,7,76,Into the I-LAND,아이유,"원더키드,Melanie Fontana,Michel 'Lindgren' Schulz,'Hitman' Bang,danke,이스란,탐쓴,송재경"
2021,7,77,Not Shy,ITZY (있지),"Kobee,Charlotte Wilson,earattack,박진영"
2021,7,78,스물셋,아이유,"이종훈,이채규,IU"
2021,7,79,PTT (Paint The Town),이달의 소녀,"Ryan S. Jhun,Hanif Hitmanic Sabzevari,Dennis DeKo Kordnejad,YOUHA"
2021,7,80,REALLY REALLY,WINNER,"강승윤,강욱진,MINO"
2021,7,81,투게더 (Together),규현 (KYUHYUN),KENZIE
2021,7,82,Roller Coaster,청하,"블랙아이드필승,전군,라도"
2021,7,83,좋은 날,아이유,이민수
2021,7,84,CHEER UP,TWICE (트와이스),"블랙아이드필승,라도"
2021,7,85,I NEED U,방탄소년단,"PDOGG,방시혁,RM,SUGA,j-hope,브라더수"
2021,7,86,주인공 (Irreplaceable),NCT DREAM,"DEEZ,The Family,Rick bridges"
2021,7,87,ICY,ITZY (있지),"J.Y. Park 'The Asiansoul',Cazzi Opeia,Ellen Berg,Daniel Caesar,Ludwig Lindell,Ashley Alisha,Cameron Neilson,Lauren Dyson,이해솔"
2021,7,88,FANCY,TWICE (트와이스),"블랙아이드필승,전군,라도"
2021,7,89,여름여름해 (Sunny Summer),여자친구 (GFRIEND),"이단옆차기,black edition"
2021,7,90,너랑 나,아이유,이민수
2021,7,91,여름 안에서 by 싹쓰리 (Feat. 황광희),"싹쓰리 (유두래곤, 린다G, 비룡)","이현도,박문치"
2021,7,92,하루 하루,BIGBANG (빅뱅),"G-DRAGON,Daishi Dance"
2021,7,93,파도,유엔,윤일상
2021,7,94,Don't Know What To Do,BLACKPINK,"TEDDY,24,Brian Lee,Bekuh BOOM,R.Tee,24"
2021,7,95,Ice Cream (with Selena Gomez),BLACKPINK,"Tommy Brown,Mr. Franks,TEDDY,Bekuh BOOM,Victoria Monet,24,Selena Gomez,Ariana Grande"
2021,7,96,비밀정원,오마이걸 (OH MY GIRL),"Steven Lee,Mayu Wakisaka,Sean Alexander"
2021,7,97,ISLAND,WINNER,"강승윤,Bekuh BOOM,FUTURE BOUNCE"
2021,7,98,MORE & MORE,TWICE (트와이스),"Uzoechi Emenike,Justin Tranter,Julia Michaels,Zara Larsson,MNEK,J.Y. Park 'The Asiansoul',이해솔"
2021,7,99,나 혼자 여름 (Summer by myself),브레이브걸스,"용감한형제,레드쿠키"
2021,7,100,Power Up,Red Velvet (레드벨벳),"Ludvig Evers a.k.a Moonshine,Jonatan Gusmark,Ellen Berg Tollbom,Cazzi Opeia"
2021,8,1,Next Level,aespa,"Mario Marchetti,Adam McInnis,Sophie Curtis,유영진"
2021,8,2,Weekend,태연 (TAEYEON),"RoseInPeace,Saimon,Willemijn van der Neut,Marcia Sondeijker"
2021,8,3,Permission to Dance,방탄소년단,"Ed Sheeran,Steve Mac,Johnny McDaid,Jenna Andrews"
2021,8,4,Butter,방탄소년단,"Jenna Andrews,Rob Grimaldi,Stephen Kirk,RM,Alex Bilowitz,Sebastian Garcia,Ron Perry"
2021,8,5,Dun Dun Dance,오마이걸 (OH MY GIRL),"Ryan S. Jhun,Scott Russell Stoddart,Anna Timgren"
2021,8,6,롤린 (Rollin'),브레이브걸스,"용감한형제,투챔프,차쿤"
2021,8,7,Dynamite,방탄소년단,"David Stewart,Jessica Agombar"
2021,8,8,치맛바람 (Chi Mat Ba Ram),브레이브걸스,"용감한형제,차쿤 ,레드쿠키"
2021,8,9,라일락,아이유,"임수호,Dr.JO,웅킴,N!ko"
2021,8,10,DUMB DUMB,전소미,"TEDDY,R.Tee,24,Dominsuk"
2021,8,11,Alcohol-Free,TWICE (트와이스),"J.Y. Park 'The Asiansoul',이해솔"
2021,8,12,Celebrity,아이유,"Ryan S. Jhun,Jeppe London,Lauritz Christiansen,IU,Chloe Latimer,Celine Svanback"
2021,8,13,ASAP,STAYC(스테이씨),"블랙아이드필승,전군,라도"
2021,8,14,운전만해 (We Ride),브레이브걸스,"용감한형제,마부스,JS,투챔프"
2021,8,15,상상더하기,라붐 (LABOUM),"MUSOH,GALAX,Maxx Song"
2021,8,16,Queendom,Red Velvet (레드벨벳),"밍지션,Anne Judith Stokke Wik,Cazzi Opeia,Ellen Berg Tollbom"
2021,8,17,상상더하기,"MSG워너비 TOP 8 (별루지, 김정수, 강창모, 정기석, 이동휘, 이상이, 박재정, 원슈타인)","MUSOH,GALAX,Maxx Song,앤드,송성경"
2021,8,18,Lovesick Girls,BLACKPINK,"TEDDY,24,제니,Brian Lee,Leah Haywood,R.Tee,David Guetta"
2021,8,19,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,"PDOGG,RM,Melanie Fontana,Michel 'Lindgren' Schulz,'Hitman' Bang,SUGA,Emily Weisband,j-hope,Halsey"
2021,8,20,어푸 (Ah puh),아이유,"이찬혁,PEEJAY"
2021,8,21,Dolphin,오마이걸 (OH MY GIRL),"Ryan S. Jhun,Celine Svanback,Chloe Latimer,Jeppe London,Lauritz Christiansen"
2021,8,22,"LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지)","양요섭, 정은지","김건우,DOKO"
2021,8,23,살짝 설렜어 (Nonstop),오마이걸 (OH MY GIRL),"Steven Lee,Andreas Johansson,Laurell,Sebastian Thott"
2021,8,24,How You Like That,BLACKPINK,"TEDDY,R.Tee,24"
2021,8,25,째깍 째깍 째깍 (with Beenzino),AKMU (악뮤),"이찬혁,PEEJAY"
2021,8,26,You can't sit with us,선미,"Melanie Fontana,Michel 'Lindgren' Schulz,Ross Golan"
2021,8,27,Black Mamba,aespa,"Omega,Ella Isaacson,Gabriela Geneva,Jordan James Reyes,Shaun Lopez,Scott Chesak,유영진"
2021,8,28,다시 여기 바닷가,"싹쓰리 (유두래곤, 린다G, 비룡)","이상순,high seAson"
2021,8,29,When We Disco (Duet with 선미),박진영 (J.Y. Park),"J.Y. Park 'The Asiansoul',이해솔"
2021,8,30,WE GO,프로미스나인,"이우민 'Collapsedone',이해솔,Justin Reinstein,Jjean"
2021,8,31,둘 중에 골라 (Summer or Summer),"효린, 다솜","이단옆차기,EastWest,우태운,화이트99,SiO2"
2021,8,32,THRILL RIDE,더보이즈 (THE BOYZ),"Albin Nordqvist,Gabriel Brunell Brandes"
2021,8,33,해야 해,2PM,"장우영,HotSauce"
2021,8,34,Forever Young,BLACKPINK,"TEDDY,FUTURE BOUNCE,R.Tee"
2021,8,35,Psycho,Red Velvet (레드벨벳),"Andrew Scott,Cazzi Opeia,EJAE,유영진"
2021,8,36,After School,Weeekly (위클리),"Daniel Durn,David Quinones,Denzil 'DR' Remedios,Katrine 'Neya' Klith,Jazelle Paris,Ryan S. Jhun"
2021,8,37,마지막처럼,BLACKPINK,"TEDDY,FUTURE BOUNCE,Lydia Paek"
2021,8,38,마리아 (Maria),화사 (Hwa Sa),"박우상,화사"
2021,8,39,누구보다 널 사랑해,TWICE (트와이스),"다비,룬디 블루스,Naiv,제인스"
2021,8,40,Dance The Night Away,TWICE (트와이스),"Anne Judith Stokke Wik,Jonatan Gusmark,Ludvig Evers a.k.a Moonshine,Cazzi Opeia,오승은,Andreas Baertels"
2021,8,41,빨간 맛 (Red Flavor),Red Velvet (레드벨벳),"Daniel Caesar,Ludwig Lindell,Caesar & Loui"
2021,8,42,Panorama,IZ*ONE (아이즈원),"KZ,Nthonius,비오,FAB,제인스,지예준,웅킴"
2021,8,43,딩가딩가 (Dingga),마마무 (Mamamoo),"Dokkun,박우상,화사"
2021,8,44,불타오르네 (FIRE),방탄소년단,"PDOGG,방시혁,RM,SUGA,Devine Channel"
2021,8,45,If You Love Me (Feat. 주헌 (몬스타엑스)),NS 윤지,"이단옆차기,SEION,$$AM,WWWAVE"
2021,8,46,덤디덤디 (DUMDi DUMDi),(여자)아이들,"전소연,Poptime"
2021,8,47,우리집,2PM,"준케이,를"
2021,8,48,Flu,아이유,"Ryan S. Jhun,Martin Coogan,Madilyn Bailey,Zacchariah Palmer,London Jackson,Jacob Chatelain"
2021,8,49,I CAN’T STOP ME,TWICE (트와이스),"Melanie Fontana,Michel 'Lindgren' Schulz,A Wright"
2021,8,50,BLUE MOON (Prod. GroovyRoom),"효린, 창모 (CHANGMO)",그루비룸
2021,8,51,비행기,거북이,임성훈
2021,8,52,불장난,BLACKPINK,"TEDDY,R.Tee"
2021,8,53,FIESTA,IZ*ONE (아이즈원),"최현준,김승수"
2021,8,54,Ready to love,세븐틴,"WOOZI,BUMZU,'Hitman' Bang,원더키,Kyler Niko,Christoffer Semelius,H.Kenneth"
2021,8,55,WANNABE,ITZY (있지),"별들의전쟁,우빈,team GALACTIKA *"
2021,8,56,SHAKE IT,씨스타,"이단옆차기,핫띠,영광의 얼굴들"
2021,8,57,달라달라,ITZY (있지),"별들의전쟁,아테나,GALACTIKA"
2021,8,58,HIP,마마무 (Mamamoo),"Dokkun,박우상,화사"
2021,8,59,PARTY,소녀시대 (GIRLS' GENERATION),"Albi Albertsson,Chris Young,신아녜스,Mussashi"
2021,8,60,DON'T TOUCH ME,환불원정대,"블랙아이드필승,전군,라도"
2021,8,61,BUNGEE (Fall in Love),오마이걸 (OH MY GIRL),"Hyuk Shin,정윤,Ashley Alisha,JJ Evans,MooF"
2021,8,62,아주 NICE,세븐틴,"WOOZI,BUMZU"
2021,8,63,하루 끝,아이유,"Dokkun,박근태"
2021,8,64,I'm Not Cool,현아,"유건형,Space One,Slyme Young"
2021,8,65,고래 (Dive Into You),NCT DREAM,"David Wilson,Wyatt Sanders,James Abrahart,dwilly"
2021,8,66,Second (Feat. 비비 (BIBI)),효연 (HYO),"Melanie Fontana,Gino Barletta,Britten Newbill,Michel 'Lindgren' Schulz,비비"
2021,8,67,보라빛 밤 (pporappippam),선미,"선미,FRANTS"
2021,8,68,스물셋,아이유,"이종훈,이채규,IU"
2021,8,69,View,SHINee (샤이니),"LDN Noise,Ryan S. Jhun,Adrian Mckinnon"
2021,8,70,REALLY REALLY,WINNER,"강승윤,강욱진,MINO"
2021,8,71,아로아로,라붐 (LABOUM),어벤전승
2021,8,72,좋은 날,아이유,이민수
2021,8,73,Why,태연 (TAEYEON),"LDN Noise,Lauren Dyson,Rodnae'Chikk' Bell"
2021,8,74,Into the I-LAND,아이유,"원더키드,Melanie Fontana,Michel 'Lindgren' Schulz,'Hitman' Bang,danke,이스란,탐쓴,송재경"
2021,8,75,Don't Call Me,SHINee (샤이니),"KENZIE,Dem Jointz,Rodnae'Chikk' Bell,유영진,Ryan S. Jhun,robbin"
2021,8,76,Pose,Red Velvet (레드벨벳),"Fabian Torsson,Harry Sommerdahl,Ylva Dimberg,Cazzi Opeia"
2021,8,77,Roller Coaster,청하,"블랙아이드필승,전군,라도"
2021,8,78,PTT (Paint The Town),이달의 소녀,"Ryan S. Jhun,Hanif Hitmanic Sabzevari,Dennis DeKo Kordnejad,YOUHA"
2021,8,79,Promise U,"솔라 (마마무), 문별 (마마무)",류재현
2021,8,80,화(火花),(여자)아이들,"전소연,Poptime"
2021,8,81,Loving U (러빙유),씨스타,이단옆차기
2021,8,82,술버릇 (운전만해 그후),브레이브걸스,"용감한형제,마부스,JS"
2021,8,83,비밀정원,오마이걸 (OH MY GIRL),"Steven Lee,Mayu Wakisaka,Sean Alexander"
2021,8,84,Not Shy,ITZY (있지),"Kobee,Charlotte Wilson,earattack,박진영"
2021,8,85,CHEER UP,TWICE (트와이스),"블랙아이드필승,라도"
2021,8,86,Touch My Body,씨스타,"블랙아이드필승,Rado"
2021,8,87,Don't Know What To Do,BLACKPINK,"TEDDY,24,Brian Lee,Bekuh BOOM,R.Tee,24"
2021,8,88,그 여름을 틀어줘,"싹쓰리 (유두래곤, 린다G, 비룡)",심은지
2021,8,89,꼬리 (TAIL),선미,"선미,FRANTS"
2021,8,90,너랑 나,아이유,이민수
2021,8,91,하루 하루,BIGBANG (빅뱅),"G-DRAGON,Daishi Dance"
2021,8,92,ICY,ITZY (있지),"J.Y. Park 'The Asiansoul',Cazzi Opeia,Ellen Berg,Daniel Caesar,Ludwig Lindell,Ashley Alisha,Cameron Neilson,Lauren Dyson,이해솔"
2021,8,93,KNOCK (With 박문치),권진아,"권진아,박문치"
2021,8,94,FANCY,TWICE (트와이스),"블랙아이드필승,전군,라도"
2021,8,95,파도,폴킴,"윤일상,이의광,최병준,박제신,임민기,신예찬"
2021,8,96,거짓말,BIGBANG (빅뱅),"G-DRAGON,용감한형제"
2021,8,97,여름여름해 (Sunny Summer),여자친구 (GFRIEND),"이단옆차기,black edition"
2021,8,98,I Don't Care,2NE1,"TEDDY,KUSH"
2021,8,99,Ice Cream (with Selena Gomez),BLACKPINK,"Tommy Brown,Mr. Franks,TEDDY,Bekuh BOOM,Victoria Monet,24,Selena Gomez,Ariana Grande"
2021,8,100,Power Up,Red Velvet (레드벨벳),"Ludvig Evers a.k.a Moonshine,Jonatan Gusmark,Ellen Berg Tollbom,Cazzi Opeia"
2021,9,1,Next Level,aespa,"Mario Marchetti,Adam McInnis,Sophie Curtis,유영진"
2021,9,2,Weekend,태연 (TAEYEON),"RoseInPeace,Saimon,Willemijn van der Neut,Marcia Sondeijker"
2021,9,3,Permission to Dance,방탄소년단,"Ed Sheeran,Steve Mac,Johnny McDaid,Jenna Andrews"
2021,9,4,Queendom,Red Velvet (레드벨벳),"밍지션,Anne Judith Stokke Wik,Cazzi Opeia,Ellen Berg Tollbom"
2021,9,5,Butter,방탄소년단,"Jenna Andrews,Rob Grimaldi,Stephen Kirk,RM,Alex Bilowitz,Sebastian Garcia,Ron Perry"
2021,9,6,DUMB DUMB,전소미,"TEDDY,R.Tee,24,Dominsuk"
2021,9,7,Dynamite,방탄소년단,"David Stewart,Jessica Agombar"
2021,9,8,Dun Dun Dance,오마이걸 (OH MY GIRL),"Ryan S. Jhun,Scott Russell Stoddart,Anna Timgren"
2021,9,9,롤린 (Rollin'),브레이브걸스,"용감한형제,투챔프,차쿤"
2021,9,10,라일락,아이유,"임수호,Dr.JO,웅킴,N!ko"
2021,9,11,Celebrity,아이유,"Ryan S. Jhun,Jeppe London,Lauritz Christiansen,IU,Chloe Latimer,Celine Svanback"
2021,9,12,ASAP,STAYC(스테이씨),"블랙아이드필승,전군,라도"
2021,9,13,치맛바람 (Chi Mat Ba Ram),브레이브걸스,"용감한형제,차쿤 ,레드쿠키"
2021,9,14,Alcohol-Free,TWICE (트와이스),"J.Y. Park 'The Asiansoul',이해솔"
2021,9,15,운전만해 (We Ride),브레이브걸스,"용감한형제,마부스,JS,투챔프"
